,Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,x,y
1627,2019,85,105747,105747,272-282 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Charming Spice,4511,Cafes and Restaurants,Seats - Indoor,200,144.964,-37.81153
1628,2019,85,109302,109302,281-287 Swanston Street MELBOURNE 3000,Melbourne (CBD),Tokui Sushi,4512,Takeaway Food Services,Seats - Indoor,10,144.96436,-37.81143
1629,2019,85,109302,109302,281-287 Swanston Street MELBOURNE 3000,Melbourne (CBD),Bornga,4511,Cafes and Restaurants,Seats - Indoor,70,144.96436,-37.81143
1630,2019,85,109302,109302,281-287 Swanston Street MELBOURNE 3000,Melbourne (CBD),Little Nic Cafe,4512,Takeaway Food Services,Seats - Indoor,12,144.96436,-37.81143
1631,2019,85,109303,109303,289-299 Swanston Street MELBOURNE 3000,Melbourne (CBD),Starbucks,4511,Cafes and Restaurants,Seats - Indoor,90,144.96426,-37.81123
1632,2019,85,109303,109303,289-299 Swanston Street MELBOURNE 3000,Melbourne (CBD),Starbucks,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96426,-37.81123
1633,2019,85,109303,109303,289-299 Swanston Street MELBOURNE 3000,Melbourne (CBD),Guzman Y Gomez Swanston Street,4511,Cafes and Restaurants,Seats - Indoor,86,144.96426,-37.81123
1634,2019,85,109303,109303,289-299 Swanston Street MELBOURNE 3000,Melbourne (CBD),Guzman Y Gomez Swanston Street,4511,Cafes and Restaurants,Seats - Outdoor,32,144.96426,-37.81123
1635,2019,85,109304,109304,301-303 Swanston Street MELBOURNE 3000,Melbourne (CBD),Cheek,4511,Cafes and Restaurants,Seats - Indoor,50,144.96419,-37.81108
1636,2019,85,109305,109305,305-307 Swanston Street MELBOURNE 3000,Melbourne (CBD),Ramen Bankara,4511,Cafes and Restaurants,Seats - Indoor,60,144.96417,-37.81102
1637,2019,85,109307,109307,313-315 Swanston Street MELBOURNE 3000,Melbourne (CBD),D House Cafe,4511,Cafes and Restaurants,Seats - Indoor,70,144.96411,-37.81089
1638,2019,85,109307,109307,313-315 Swanston Street MELBOURNE 3000,Melbourne (CBD),D House Cafe,4511,Cafes and Restaurants,Seats - Outdoor,8,144.96411,-37.81089
1639,2019,85,109309,109309,319-323 Swanston Street MELBOURNE 3000,Melbourne (CBD),Wonder Bowl,4511,Cafes and Restaurants,Seats - Indoor,80,144.96405,-37.81077
1640,2019,85,109309,109309,319-323 Swanston Street MELBOURNE 3000,Melbourne (CBD),One Zo,4512,Takeaway Food Services,Seats - Indoor,10,144.96405,-37.81077
1641,2019,85,109309,109309,319-323 Swanston Street MELBOURNE 3000,Melbourne (CBD),Mr Kitchen,4512,Takeaway Food Services,Seats - Indoor,24,144.96405,-37.81077
1642,2019,85,109311,109311,335-347 Swanston Street MELBOURNE 3000,Melbourne (CBD),Nando's,4511,Cafes and Restaurants,Seats - Indoor,64,144.96375,-37.81036
1643,2019,85,109311,109311,335-347 Swanston Street MELBOURNE 3000,Melbourne (CBD),Nando's,4511,Cafes and Restaurants,Seats - Outdoor,32,144.96375,-37.81036
1644,2019,85,109311,109311,335-347 Swanston Street MELBOURNE 3000,Melbourne (CBD),Subway,4512,Takeaway Food Services,Seats - Indoor,22,144.96375,-37.81036
1645,2019,85,532170,532170,309 Swanston Street MELBOURNE 3000,Melbourne (CBD),Little Rogue,4512,Takeaway Food Services,Seats - Indoor,10,144.96415,-37.81097
1646,2019,86,109388,109388,304-328 Swanston Street MELBOURNE 3000,Melbourne (CBD),The Moat Bar & Cafe,4511,Cafes and Restaurants,Seats - Indoor,40,144.9653,-37.80977
1647,2019,86,109388,109388,304-328 Swanston Street MELBOURNE 3000,Melbourne (CBD),The Moat Bar & Cafe,4511,Cafes and Restaurants,Seats - Outdoor,50,144.9653,-37.80977
1648,2019,86,109388,109388,304-328 Swanston Street MELBOURNE 3000,Melbourne (CBD),Guild,4511,Cafes and Restaurants,Seats - Indoor,60,144.9653,-37.80977
1649,2019,86,109388,109388,304-328 Swanston Street MELBOURNE 3000,Melbourne (CBD),Mr Tulk Cafe,4511,Cafes and Restaurants,Seats - Indoor,80,144.9653,-37.80977
1650,2019,86,109388,109388,304-328 Swanston Street MELBOURNE 3000,Melbourne (CBD),Mr Tulk Cafe,4511,Cafes and Restaurants,Seats - Outdoor,70,144.9653,-37.80977
1651,2019,2384,617689,617689,27-31 Racecourse Road NORTH MELBOURNE 3051,North Melbourne,Melbourne Kebab Box,4512,Takeaway Food Services,Seats - Outdoor,10,144.94096,-37.78974
1652,2019,2385,616892,616892,64-90 Sutton Street NORTH MELBOURNE 3051,North Melbourne,Woolstore & Co,4511,Cafes and Restaurants,Seats - Indoor,28,144.93767,-37.79162
1653,2019,2385,616892,616892,64-90 Sutton Street NORTH MELBOURNE 3051,North Melbourne,64 Sutton,4511,Cafes and Restaurants,Seats - Indoor,150,144.93767,-37.79162
1654,2019,2385,616892,616892,64-90 Sutton Street NORTH MELBOURNE 3051,North Melbourne,64 Sutton,4511,Cafes and Restaurants,Seats - Outdoor,30,144.93767,-37.79162
1655,2019,2390,617396,617396,41-61 Boundary Road NORTH MELBOURNE 3051,North Melbourne,Souperman,4513,Catering Services,Seats - Indoor,17,144.93871,-37.79407
1656,2019,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE 3051,North Melbourne,Mr Tucker,4512,Takeaway Food Services,Seats - Indoor,10,144.9414,-37.79502
1657,2019,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE 3051,North Melbourne,Mr Tucker,4512,Takeaway Food Services,Seats - Outdoor,8,144.9414,-37.79502
1658,2019,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE 3051,North Melbourne,Pocket Cafe,4511,Cafes and Restaurants,Seats - Indoor,5,144.9414,-37.79502
1659,2019,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE 3051,North Melbourne,Pocket Cafe,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9414,-37.79502
1660,2019,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE 3051,North Melbourne,Melrose Takeaway,4512,Takeaway Food Services,Seats - Indoor,4,144.9414,-37.79502
1661,2019,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE 3051,North Melbourne,Melrose Takeaway,4512,Takeaway Food Services,Seats - Outdoor,4,144.9414,-37.79502
1662,2019,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE 3051,North Melbourne,Cafe Innov-8,4511,Cafes and Restaurants,Seats - Indoor,18,144.9414,-37.79502
1663,2019,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE 3051,North Melbourne,Cafe Innov-8,4511,Cafes and Restaurants,Seats - Outdoor,4,144.9414,-37.79502
1664,2019,303,103859,103859,243-251 Flemington Road NORTH MELBOURNE 3051,North Melbourne,Thyme Square Cafe,4511,Cafes and Restaurants,Seats - Indoor,58,144.94671,-37.79356
1665,2019,309,106299,106299,257-259 Macaulay Road NORTH MELBOURNE 3051,North Melbourne,North End Deli,4511,Cafes and Restaurants,Seats - Indoor,30,144.9382,-37.79558
1666,2019,309,106299,106299,257-259 Macaulay Road NORTH MELBOURNE 3051,North Melbourne,North End Deli,4511,Cafes and Restaurants,Seats - Outdoor,9,144.9382,-37.79558
1667,2019,312,108271,108271,19 Reynolds Street NORTH MELBOURNE 3051,North Melbourne,Reynolds St Takeaway,4512,Takeaway Food Services,Seats - Indoor,12,144.93765,-37.79723
1668,2019,312,108271,108271,19 Reynolds Street NORTH MELBOURNE 3051,North Melbourne,Reynolds St Takeaway,4512,Takeaway Food Services,Seats - Outdoor,8,144.93765,-37.79723
1669,2019,315,627030,100514,204-206 Arden Street NORTH MELBOURNE 3051,North Melbourne,Cafe Trutrack,4512,Takeaway Food Services,Seats - Indoor,12,144.94143,-37.79893
1670,2019,326,104588,104588,38-48 Haines Street NORTH MELBOURNE 3051,North Melbourne,Snapperhead Fish And Chips,4512,Takeaway Food Services,Seats - Indoor,7,144.9467,-37.79823
1671,2019,326,104588,104588,38-48 Haines Street NORTH MELBOURNE 3051,North Melbourne,Pioneer Pizza A,4512,Takeaway Food Services,Seats - Indoor,12,144.9467,-37.79823
1672,2019,326,104588,104588,38-48 Haines Street NORTH MELBOURNE 3051,North Melbourne,9 FaceThai Cuisine,4512,Takeaway Food Services,Seats - Indoor,10,144.9467,-37.79823
1673,2019,327,100112,100112,340-348 Abbotsford Street NORTH MELBOURNE 3051,North Melbourne,Papa Guiseppe Pizza & Pasta,4512,Takeaway Food Services,Seats - Indoor,16,144.94651,-37.79873
1674,2019,327,100112,100112,340-348 Abbotsford Street NORTH MELBOURNE 3051,North Melbourne,Papa Guiseppe Pizza & Pasta,4512,Takeaway Food Services,Seats - Outdoor,4,144.94651,-37.79873
1675,2019,333,107975,107975,610 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,Elceed Cafe,4511,Cafes and Restaurants,Seats - Indoor,24,144.94714,-37.80253
1676,2019,333,107975,107975,610 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,Elceed Cafe,4511,Cafes and Restaurants,Seats - Outdoor,18,144.94714,-37.80253
1677,2019,333,107981,107981,594 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,Twenty & Six Espresso,4511,Cafes and Restaurants,Seats - Indoor,26,144.94754,-37.80257
1678,2019,333,107981,107981,594 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,Twenty & Six Espresso,4511,Cafes and Restaurants,Seats - Outdoor,22,144.94754,-37.80257
1679,2019,334,107956,107956,680-684 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,Queensberry Lunch Bar,4512,Takeaway Food Services,Seats - Indoor,4,144.94479,-37.80235
1680,2019,334,107956,107956,680-684 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,Queensberry Lunch Bar,4512,Takeaway Food Services,Seats - Outdoor,8,144.94479,-37.80235
1681,2019,335,107955,107955,688 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,Beatrix Cafe,4511,Cafes and Restaurants,Seats - Indoor,12,144.94446,-37.80227
1682,2019,335,107955,107955,688 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,Beatrix Cafe,4511,Cafes and Restaurants,Seats - Outdoor,8,144.94446,-37.80227
1683,2019,345,103392,103392,1-5 Errol Street NORTH MELBOURNE 3051,North Melbourne,Oskar,4511,Cafes and Restaurants,Seats - Indoor,20,144.94898,-37.80489
1684,2019,345,103392,103392,1-5 Errol Street NORTH MELBOURNE 3051,North Melbourne,Oskar,4511,Cafes and Restaurants,Seats - Outdoor,25,144.94898,-37.80489
1685,2019,345,103393,103393,7 Errol Street NORTH MELBOURNE 3051,North Melbourne,Joe Taylor,4520,"Pubs, Taverns and Bars",Seats - Indoor,12,144.94901,-37.8048
1686,2019,345,103393,103393,7 Errol Street NORTH MELBOURNE 3051,North Melbourne,Joe Taylor,4520,"Pubs, Taverns and Bars",Seats - Outdoor,16,144.94901,-37.8048
1687,2019,345,103394,103394,9 Errol Street NORTH MELBOURNE 3051,North Melbourne,The Hot Poppy,4511,Cafes and Restaurants,Seats - Indoor,16,144.949,-37.80475
1688,2019,345,103394,103394,9 Errol Street NORTH MELBOURNE 3051,North Melbourne,The Hot Poppy,4511,Cafes and Restaurants,Seats - Outdoor,30,144.949,-37.80475
1689,2019,345,103395,103395,11 Errol Street NORTH MELBOURNE 3051,North Melbourne,Salt Seafood and Burger Bar,4512,Takeaway Food Services,Seats - Indoor,16,144.94903,-37.8047
